"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.88357432558193e-74,-0.165941756483533,0.25,0.433,6.11421043914474e-70,"PM1","Arpc5"
5.98260704998076e-74,-0.297050315775767,0.09,0.201,6.21712524634e-70,"PM1","Drp1"
6.03728863925797e-74,-0.243031591610174,0.158,0.301,6.27395035391688e-70,"PM1","QIL1"
9.07657173866e-74,-0.224849278357902,0.245,0.419,9.43237335081548e-70,"PM1","drk"
1.09537608415955e-73,-0.354919472715065,0.081,0.187,1.1383148266586e-69,"PM1","CG1316"
1.16366329269374e-73,1.10404670708292,0.489,0.443,1.20927889376733e-69,"PM1","28SrRNA-Psi:CR40596"
1.25280114966032e-73,-0.143573273206671,0.216,0.384,1.30191095472701e-69,"PM1","Arp1"
1.28512465931707e-73,-0.520725382193345,0.513,0.689,1.3355015459623e-69,"PM1","CG42394"
1.55939166199871e-73,-0.398078535858218,0.082,0.187,1.62051981514906e-69,"PM1","kraken"
1.71328213926729e-73,-0.170599237795415,0.122,0.249,1.78044279912657e-69,"PM1","CG15168"
1.79212546126723e-73,-0.181892733749156,0.252,0.433,1.86237677934891e-69,"PM1","Acbp1"
1.9162201730359e-73,-0.404640199822531,0.907,0.978,1.99133600381891e-69,"PM1","Cam"
2.27761162439389e-73,-0.263633841624069,0.143,0.277,2.36689400007013e-69,"PM1","Vps20"
2.48351886311527e-73,-2.08692027722118,0.02,0.086,2.58087280254938e-69,"PM1","CG44325"
2.49328017348345e-73,-0.204079625179486,0.181,0.332,2.591016756284e-69,"PM1","ubl"
2.52730100803468e-73,-0.171181523252241,0.214,0.38,2.62637120754963e-69,"PM1","Rala"
3.18297723430473e-73,-0.204932162961576,0.222,0.388,3.30774994188948e-69,"PM1","CG6701"
3.35634466979984e-73,-2.14653986667185,0.025,0.094,3.48791338085599e-69,"PM1","CG12133"
3.84808855843342e-73,-0.12824888576493,0.293,0.491,3.99893362992401e-69,"PM1","flw"
4.08259200416134e-73,-0.188997196684459,0.14,0.274,4.24262961072446e-69,"PM1","CG3226"
4.71668614655047e-73,-0.208074527486567,0.116,0.239,4.90158024349525e-69,"PM1","CG14812"
5.9775619028936e-73,-0.265215054629504,0.121,0.244,6.21188232948703e-69,"PM1","Nmdmc"
6.27407149635236e-73,-0.361120693417943,0.814,0.927,6.52001509900938e-69,"PM1","Hsp83"
7.00428927981117e-73,-0.157984123094927,0.244,0.423,7.27885741957977e-69,"PM1","CG11444"
7.35539837015575e-73,-0.287349436877597,0.492,0.711,7.64372998626586e-69,"PM1","schlank"
9.14307874370296e-73,-0.240486719091324,0.276,0.457,9.50148743045612e-69,"PM1","hoip"
1.00585311400533e-72,-0.225256465781607,0.156,0.295,1.04528255607433e-68,"PM1","Fmr1"
1.01800600509295e-72,-0.174849118596587,0.235,0.409,1.0579118404926e-68,"PM1","CG3566"
1.01873967982059e-72,-0.313532000162883,0.405,0.596,1.05867427526956e-68,"PM1","Cyt-c-p"
1.12205215785552e-72,-0.22804318102226,0.16,0.299,1.16603660244346e-68,"PM1","CG14464"
1.14594142839367e-72,-0.374330665513193,0.071,0.171,1.1908623323867e-68,"PM1","Crag"
1.22468246740711e-72,-0.199548835239112,0.162,0.305,1.27269002012947e-68,"PM1","CG9344"
1.31223262981452e-72,-0.261057015215297,0.102,0.217,1.36367214890325e-68,"PM1","CG12121"
1.31508077501128e-72,-0.219343048210358,0.212,0.373,1.36663194139172e-68,"PM1","ens"
1.36867406187707e-72,-0.206421411332095,0.151,0.29,1.42232608510265e-68,"PM1","pes"
1.60525044865391e-72,-0.188812911319232,0.158,0.299,1.66817626624114e-68,"PM1","PDCD-5"
1.99997661453764e-72,-0.198976357005117,0.163,0.306,2.07837569782751e-68,"PM1","mtSSB"
2.20421471949918e-72,-0.168241846787808,0.192,0.347,2.29061993650355e-68,"PM1","CG8891"
2.43004029541956e-72,-0.221523240334149,0.137,0.269,2.52529787500001e-68,"PM1","Vps24"
2.50961658518139e-72,-0.411436239599441,0.31,0.466,2.6079935553205e-68,"PM1","Hsp26"
2.68426060822498e-72,-0.285184208479798,0.226,0.39,2.7894836240674e-68,"PM1","pst"
2.93756834533167e-72,-0.182652699521228,0.381,0.605,3.05272102446867e-68,"PM1","cora"
3.18038209369825e-72,-0.15982664267982,0.14,0.273,3.30505307177122e-68,"PM1","bur"
3.59808175732261e-72,-0.453585585639258,0.108,0.223,3.73912656220966e-68,"PM1","aru"
4.11800666156633e-72,-0.151688132399474,0.147,0.285,4.27943252269973e-68,"PM1","mRpL42"
5.46452963705424e-72,-0.192238206294431,0.178,0.327,5.67873919882676e-68,"PM1","GMF"
6.52923067733736e-72,-0.433060072186723,0.069,0.167,6.78517651988899e-68,"PM1","mRpL52"
6.8980696928551e-72,-0.183200678684988,0.236,0.408,7.16847402481502e-68,"PM1","RpII18"
6.99506719648873e-72,-0.245703674191013,0.341,0.541,7.26927383059109e-68,"PM1","sgg"
7.14983447225906e-72,-0.257264656858362,0.852,0.958,7.43010798357162e-68,"PM1","Hsc70-4"
8.38779310087127e-72,-0.305634867728363,0.084,0.189,8.71659459042542e-68,"PM1","Snap24"
1.46987051132313e-71,-0.751927898293187,0.084,0.185,1.52748943536699e-67,"PM1","Vrp1"
1.49857848686002e-71,-0.296084560071613,0.104,0.218,1.55732276354494e-67,"PM1","CG18659"
1.79007186324524e-71,-0.198147203065599,0.328,0.531,1.86024268028445e-67,"PM1","Pep"
2.21587238330955e-71,-0.211100637469563,0.144,0.277,2.30273458073529e-67,"PM1","RPA3"
2.27829823561049e-71,-0.180251416600923,0.194,0.348,2.36760752644643e-67,"PM1","l(2)gl"
2.49369539713779e-71,-0.140397802313003,0.193,0.35,2.59144825670559e-67,"PM1","Arfip"
2.60863947077582e-71,-0.410461689510144,0.098,0.21,2.71089813803024e-67,"PM1","CG9436"
2.71776349930661e-71,-0.135587371036856,0.19,0.347,2.82429982847942e-67,"PM1","Pex19"
2.75733608168226e-71,-0.258821570166346,0.099,0.211,2.8654236560842e-67,"PM1","Rcd-1"
3.02799166447321e-71,-0.315605352298001,0.084,0.19,3.14668893772056e-67,"PM1","CG32278"
4.18371860542274e-71,-0.237951053269712,0.149,0.283,4.34772037475531e-67,"PM1","CG7668"
5.53284208112967e-71,-0.185899038411376,0.246,0.42,5.74972949070995e-67,"PM1","Cortactin"
6.24792500159668e-71,-0.231841215111651,0.327,0.52,6.49284366165927e-67,"PM1","Map205"
6.53945483787651e-71,-0.336054553259252,0.285,0.456,6.79580146752127e-67,"PM1","Adgf-A"
6.77927606102289e-71,-0.66059533990008,0.046,0.13,7.04502368261499e-67,"PM1","raskol"
1.15349274265437e-70,-0.820284981287036,0.249,0.414,1.19870965816643e-66,"PM1","Atox1"
1.19228215088161e-70,-0.22878118027262,0.097,0.208,1.23901961119617e-66,"PM1","mRpS33"
1.37624422844534e-70,-0.274196109220555,0.09,0.198,1.4301930022004e-66,"PM1","CG4593"
1.42960942944283e-70,-0.17655805987564,0.155,0.293,1.48565011907699e-66,"PM1","SRPK"
1.54737083733723e-70,-0.182149636241882,0.136,0.266,1.60802777416085e-66,"PM1","CG34163"
1.58505738408672e-70,-0.188891210168086,0.134,0.262,1.64719163354292e-66,"PM1","pont"
1.67025613565944e-70,-0.368148764224981,0.088,0.194,1.73573017617729e-66,"PM1","slmb"
1.79509729103396e-70,-0.179920905223185,0.239,0.408,1.8654651048425e-66,"PM1","Rab6"
1.85819214905555e-70,-0.217117883285806,0.132,0.259,1.93103328129853e-66,"PM1","ksh"
2.2258049908758e-70,-0.195613689365985,0.356,0.567,2.31305654651813e-66,"PM1","baf"
2.9681466928801e-70,-1.20996814620552,0.023,0.09,3.084498043241e-66,"PM1","rdgB"
4.33767726828787e-70,-0.397937034894667,0.076,0.176,4.50771421720476e-66,"PM1","CG15891"
4.86676322229316e-70,-0.297368598012328,0.093,0.201,5.05754034060705e-66,"PM1","Nulp1"
6.02776975232007e-70,-0.386603600562377,0.091,0.197,6.26405832661101e-66,"PM1","CG5323"
6.7672137849907e-70,-0.146126355275989,0.18,0.329,7.03248856536234e-66,"PM1","Rad23"
7.18754114727799e-70,-0.173773329381172,0.294,0.486,7.46929276025129e-66,"PM1","l(2)37Cc"
7.29983292874511e-70,-0.168315390068195,0.099,0.211,7.58598637955191e-66,"PM1","Ack-like"
7.42927081950839e-70,-0.528037442506246,0.124,0.242,7.72049823563312e-66,"PM1","Tsp42Ed"
9.33164064702676e-70,-0.310346740826933,0.479,0.701,9.69744096039021e-66,"PM1","Jupiter"
9.54962319111838e-70,-0.16706402250679,0.157,0.294,9.92396842021022e-66,"PM1","CrebB"
1.05631625251087e-69,-0.156174854202562,0.199,0.354,1.0977238496093e-65,"PM1","ND-B17.2"
1.18929813104121e-69,-0.170931965185253,0.164,0.304,1.23591861777803e-65,"PM1","CG7971"
1.43944498075439e-69,-0.729082311381012,0.134,0.246,1.49587122399997e-65,"PM1","CG44250"
1.4409852688959e-69,-0.223990433184429,0.118,0.239,1.49747189143662e-65,"PM1","CG9149"
1.50136193956102e-69,-0.179477384634756,0.358,0.572,1.56021532759181e-65,"PM1","Prosbeta5"
1.51768843663455e-69,-0.135342898368619,0.226,0.393,1.57718182335062e-65,"PM1","ND-13A"
1.56031398962704e-69,-0.368886860347949,0.079,0.18,1.62147829802042e-65,"PM1","Nhe3"
1.62833320664627e-69,-0.15716393549186,0.121,0.243,1.69216386834681e-65,"PM1","Bub3"
2.37242568891703e-69,-0.183893496820829,0.294,0.484,2.46542477592258e-65,"PM1","ND-B12"
3.38527992754966e-69,-0.199125999579269,0.138,0.266,3.51798290070961e-65,"PM1","Vps25"
3.79903813833062e-69,-0.10344850514137,0.122,0.246,3.94796043335318e-65,"PM1","Pop2"
4.49659097715384e-69,-0.137347893370143,0.221,0.386,4.67285734345827e-65,"PM1","S6k"
4.84167344360604e-69,-0.320173453499434,0.1,0.21,5.0314670425954e-65,"PM1","EMC3"
6.27562866964542e-69,-0.304713386015995,0.096,0.205,6.52163331349552e-65,"PM1","RtcB"
6.53563996171889e-69,-0.212625814397974,0.097,0.206,6.79183704821827e-65,"PM1","Uhg2"
7.76375300048102e-69,-0.16148527522918,0.129,0.255,8.06809211809988e-65,"PM1","Doa"
8.24659262222399e-69,-0.11464223813226,0.171,0.315,8.56985905301517e-65,"PM1","Stim"
9.51883088824656e-69,-0.263489182380135,0.096,0.206,9.89196905906582e-65,"PM1","l(2)37Cg"
1.3659600601917e-68,-0.338663549829962,0.296,0.47,1.41950569455122e-64,"PM1","GstD3"
1.41277121313783e-68,-0.245997076564661,0.158,0.292,1.46815184469284e-64,"PM1","CG7523"
1.50569211902516e-68,-0.227662014776401,0.11,0.226,1.56471525009095e-64,"PM1","CG11781"
1.78449188515947e-68,-0.209994022859264,0.237,0.404,1.85444396705772e-64,"PM1","CG42239"
2.35515494352964e-68,-0.27985666409865,0.105,0.217,2.447477017316e-64,"PM1","CG18815"
2.35609544513165e-68,-0.154186260576543,0.12,0.241,2.44845438658081e-64,"PM1","mRpS14"
2.39686689192527e-68,-0.250255033381639,0.206,0.36,2.49082407408875e-64,"PM1","Tspo"
2.89979908804953e-68,-0.15132296110169,0.195,0.347,3.01347121230107e-64,"PM1","Dak1"
2.90048116785117e-68,-0.17441263623752,0.381,0.604,3.01418002963093e-64,"PM1","Uev1A"
2.92148472445596e-68,-0.142792368613821,0.119,0.239,3.03600692565463e-64,"PM1","Klp10A"
3.20230156920019e-68,-0.149230993520633,0.345,0.556,3.32783179071284e-64,"PM1","Past1"
3.70110468022732e-68,-0.230230652565578,0.111,0.227,3.84618798369223e-64,"PM1","CG32448"
5.68375733239674e-68,-0.150443748515797,0.127,0.251,5.90656061982669e-64,"PM1","tko"
5.72630214814693e-68,-0.335325123308119,0.078,0.178,5.95077319235429e-64,"PM1","Cchl"
5.806860149209e-68,-0.171477181528857,0.327,0.53,6.034489067058e-64,"PM1","ND-B14.5B"
6.42479168220402e-68,-0.14725080913614,0.13,0.254,6.67664351614642e-64,"PM1","CG2767"
1.02824527765171e-67,-0.25441023653372,0.129,0.251,1.06855249253565e-63,"PM1","CG6512"
1.50823439467771e-67,-0.23389787185588,0.122,0.242,1.56735718294907e-63,"PM1","Rs1"
1.52522820079825e-67,-0.664988389324252,0.042,0.12,1.58501714626954e-63,"PM1","Dhap-at"
2.30218827631286e-67,-0.112889884388334,0.255,0.435,2.39243405674433e-63,"PM1","Rpt3"
2.37371242686461e-67,-0.279092382308827,0.09,0.194,2.4667619539977e-63,"PM1","Srlp"
2.54756001134163e-67,-0.278686940085298,0.087,0.19,2.64742436378622e-63,"PM1","Vha100-1"
3.17485407621616e-67,-0.250313475456779,0.123,0.243,3.29930835600383e-63,"PM1","Vti1b"
3.44678812277637e-67,-0.12488081295952,0.242,0.413,3.5819022171892e-63,"PM1","wdb"
4.20966032805774e-67,-0.215098956184773,0.111,0.225,4.3746790129176e-63,"PM1","CG10340"
4.76992147810229e-67,-0.249509814912651,0.094,0.2,4.9569024000439e-63,"PM1","CG14480"
6.10520290046458e-67,-0.14367837270436,0.164,0.303,6.3445268541628e-63,"PM1","CG8993"
7.25782828307813e-67,-0.159127364875411,0.319,0.517,7.54233515177479e-63,"PM1","eIF3g1"
7.44623045294329e-67,-0.153847414001965,0.214,0.373,7.73812268669867e-63,"PM1","Set"
7.5140728912098e-67,-0.106996865144657,0.243,0.415,7.80862454854523e-63,"PM1","Aps"
8.56618870449093e-67,-0.326609853214513,0.125,0.242,8.90198330170697e-63,"PM1","CG10376"
8.87827785866923e-67,-0.218792802348943,0.306,0.493,9.22630635072906e-63,"PM1","Arp3"
1.10868966223004e-66,-0.117785894864033,0.134,0.26,1.15215029698946e-62,"PM1","CG8223"
1.34728892456163e-66,-0.202546420474567,0.149,0.277,1.40010265040444e-62,"PM1","Nedd4"
1.38514343718767e-66,-0.180038414260955,0.163,0.299,1.43944105992543e-62,"PM1","parvin"
1.50044920872423e-66,-0.529233808700887,0.138,0.255,1.55926681770622e-62,"PM1","IP3K1"
1.61648746536159e-66,-0.471605526882031,0.073,0.167,1.67985377400376e-62,"PM1","Men-b"
1.67766000062875e-66,-0.337507142941897,0.096,0.201,1.7434242726534e-62,"PM1","wnd"
1.72000076416603e-66,-0.16392179669553,0.099,0.208,1.78742479412134e-62,"PM1","CG1407"
3.12292972311524e-66,-0.145205119213122,0.29,0.466,3.24534856826136e-62,"PM1","DnaJ-1"
3.18678084566979e-66,-0.168490598712353,0.177,0.32,3.31170265482004e-62,"PM1","bbc"
3.36062304133578e-66,-0.121082195330417,0.192,0.342,3.49235946455614e-62,"PM1","Parp"
3.49638064171937e-66,-0.411410577286467,0.08,0.177,3.63343876287477e-62,"PM1","Hip1"
4.03122464232588e-66,-0.108727548980003,0.174,0.316,4.18924864830505e-62,"PM1","ND-24"
4.03764645382867e-66,-1.16887997625806,0.037,0.111,4.19592219481876e-62,"PM1","Pof"
5.43508740040742e-66,-0.141312729787615,0.173,0.314,5.64814282650339e-62,"PM1","CG31715"
5.60902980213409e-66,-0.242994629391807,0.114,0.228,5.82890377037775e-62,"PM1","Syx13"
5.98325633522018e-66,-0.338833467594158,0.062,0.151,6.21779998356081e-62,"PM1","key"
6.32749228102885e-66,-3.92100597352549,0.197,0.328,6.57552997844518e-62,"PM1","PPO2"
6.33477320958429e-66,-0.201942538874011,0.284,0.462,6.5830963194e-62,"PM1","Arpc3B"
6.87337323850565e-66,-0.242696064000805,0.444,0.662,7.14280946945508e-62,"PM1","Rab1"
7.2087606580122e-66,-0.112738226166722,0.131,0.254,7.49134407580628e-62,"PM1","CG14701"
7.74415489091698e-66,-0.12325205283888,0.182,0.328,8.04772576264093e-62,"PM1","CG1307"
8.15075918430366e-66,-0.281843909519417,0.37,0.563,8.47026894432836e-62,"PM1","Swip-1"
8.25912663988535e-66,-1.10441859601486,0.041,0.117,8.58288440416886e-62,"PM1","Mmp2"
8.7748462658715e-66,-0.239402562625412,0.131,0.252,9.11882023949366e-62,"PM1","CG8397"
9.77129316144541e-66,-0.132164104694346,0.258,0.434,1.01543278533741e-61,"PM1","par-1"
9.99176946936683e-66,-0.129014808967815,0.13,0.253,1.0383446832566e-61,"PM1","betaggt-II"
1.01497964682515e-65,-0.157451275980509,0.376,0.592,1.05476684898069e-61,"PM1","Snx3"
1.20559454721506e-65,-0.68303461592338,0.05,0.131,1.25285385346589e-61,"PM1","Klp98A"
1.23540100217361e-65,-0.274078983881372,0.67,0.855,1.28382872145882e-61,"PM1","Rab11"
1.28476819791481e-65,-0.346083117628297,0.082,0.181,1.33513111127307e-61,"PM1","CG5382"
1.47106367087494e-65,-0.128476558642195,0.162,0.299,1.52872936677324e-61,"PM1","Vps4"
1.56497553920069e-65,-0.887607761027251,0.036,0.109,1.62632258033736e-61,"PM1","Rhp"
1.67733431659059e-65,-0.388081081091919,0.084,0.184,1.74308582180094e-61,"PM1","krz"
2.00551331761736e-65,-0.233099124658681,0.106,0.216,2.08412943966796e-61,"PM1","CG7220"
2.38506807902072e-65,-0.151964856664626,0.207,0.362,2.47856274771834e-61,"PM1","ND-B15"
2.46140119873798e-65,-0.13538817323463,0.279,0.462,2.55788812572851e-61,"PM1","LSm7"
2.8714197970931e-65,-0.164440216499473,0.121,0.239,2.98397945313915e-61,"PM1","Rpb11"
3.27371903701538e-65,-0.256415245452242,0.11,0.222,3.40204882326638e-61,"PM1","SpdS"
3.29186344582112e-65,-0.10185407599737,0.268,0.446,3.4209044928973e-61,"PM1","msi"
3.34432612132357e-65,-0.346666378744939,0.073,0.166,3.47542370527945e-61,"PM1","slim"
4.33533856887854e-65,-0.455954237244782,0.074,0.168,4.50528384077858e-61,"PM1","mbl"
4.42076867679453e-65,-0.33531670455398,0.277,0.44,4.59406280892488e-61,"PM1","N"
4.82677329479447e-65,-0.164232349669045,0.344,0.537,5.01598280795042e-61,"PM1","UQCR-6.4"
5.6248156198922e-65,-0.18090194987539,0.143,0.27,5.84530839219197e-61,"PM1","endos"
6.04271345855087e-65,-0.432090909334516,0.309,0.455,6.27958782612606e-61,"PM1","Jra"
7.06526718408653e-65,-0.710207659004949,0.046,0.125,7.34222565770272e-61,"PM1","Fur1"
7.54287234279346e-65,-0.150906704757416,0.964,0.993,7.83855293863097e-61,"PM1","RpS30"
7.6171452562486e-65,-0.154988954883565,0.372,0.587,7.91573735029354e-61,"PM1","CCT8"
8.17369722800236e-65,-0.171077800565214,0.103,0.212,8.49410615934006e-61,"PM1","CG8531"
8.23861557368065e-65,-0.218810469790684,0.095,0.201,8.56156930416893e-61,"PM1","CG31908"
8.36552243084803e-65,-1.02294783630206,0.044,0.12,8.69345091013727e-61,"PM1","CG18547"
8.43022841272519e-65,-0.72686046863216,0.064,0.152,8.76069336650402e-61,"PM1","JhI-26"
1.02000334772968e-64,-0.176301907982909,0.136,0.259,1.05998747896068e-60,"PM1","Gprk1"
1.06707805622174e-64,-4.21685623323211,0.005,0.052,1.10890751602563e-60,"PM1","CG18754"
1.11531788666717e-64,-0.153618268055226,0.196,0.344,1.15903834782452e-60,"PM1","Mo25"
1.13028128808292e-64,-0.146956505535975,0.223,0.382,1.17458831457577e-60,"PM1","CG31705"
1.1397071935856e-64,-1.18862163976578,0.02,0.081,1.18438371557416e-60,"PM1","Socs36E"
1.16887473351207e-64,-0.358895808448402,0.083,0.18,1.21469462306574e-60,"PM1","FER"
1.41348941890824e-64,-0.115600007249422,0.208,0.363,1.46889820412945e-60,"PM1","AdSS"
1.44694741138588e-64,-0.124693204255925,0.226,0.388,1.5036677499122e-60,"PM1","Rpn9"
1.72729487534292e-64,-0.13067282495449,0.281,0.465,1.79500483445636e-60,"PM1","shi"
1.89727863512408e-64,-0.22265330258928,0.21,0.357,1.97165195762094e-60,"PM1","NHP2"
1.94923997070959e-64,-0.11362494677421,0.151,0.282,2.02565017756141e-60,"PM1","mrj"
2.30116841248562e-64,-0.320768273756626,0.076,0.172,2.39137421425505e-60,"PM1","CG31729"
2.36207271665873e-64,-0.122344971635514,0.14,0.266,2.45466596715176e-60,"PM1","Caper"
2.40816390736282e-64,-0.480525002541923,0.17,0.294,2.50256393253144e-60,"PM1","Dyak-FKBP59"
2.41557501080452e-64,-0.173725092385516,0.144,0.271,2.51026555122806e-60,"PM1","snf"
2.50338200088418e-64,-0.118731327765191,0.36,0.578,2.60151457531884e-60,"PM1","CG40045"
2.56057141744415e-64,-1.16369792662487,0.05,0.127,2.66094581700796e-60,"PM1","hebe"
2.58908691307503e-64,-0.162044413962196,0.113,0.226,2.69057912006757e-60,"PM1","AIMP3"
2.68863821022307e-64,-0.140068063662954,0.247,0.419,2.79403282806381e-60,"PM1","Rpt4"
2.84685583916951e-64,-0.176769139339708,0.091,0.194,2.95845258806495e-60,"PM1","mRpL19"
3.48686841797358e-64,-0.104012905566831,0.238,0.405,3.62355365995814e-60,"PM1","CG40228"
4.14159062479968e-64,-0.227052129471668,0.151,0.277,4.30394097729183e-60,"PM1","CG12171"
4.93652522741086e-64,-0.113959557085512,0.194,0.343,5.13003701632536e-60,"PM1","TfIIFalpha"
5.0421363664056e-64,-0.144226939644257,0.246,0.413,5.2397881119687e-60,"PM1","SerRS"
5.40918702458807e-64,-0.12651503507571,0.112,0.224,5.62122715595193e-60,"PM1","Dhod"
6.10394181624118e-64,-0.189934339998013,0.387,0.591,6.34321633543783e-60,"PM1","Rip11"
6.17444651370126e-64,-0.36102561073359,0.076,0.17,6.41648481703835e-60,"PM1","CalpA"
6.33464615989594e-64,-0.252155820616541,0.085,0.185,6.58296428936387e-60,"PM1","lilli"
6.4638448739827e-64,-0.114121121821156,0.243,0.409,6.71722759304282e-60,"PM1","Tim8"
7.49485792536659e-64,-0.255775235444672,0.096,0.201,7.78865635604096e-60,"PM1","par-6"
7.95193371525122e-64,-0.134403539326653,0.211,0.366,8.26364951688907e-60,"PM1","Der-1"
8.52613734368511e-64,-0.241710022021989,0.596,0.787,8.86036192755757e-60,"PM1","RpS14b"
1.05829476221775e-63,-0.375366111154802,0.065,0.153,1.09977991689668e-59,"PM1","Hmgs"
1.14543979594968e-63,-0.495071305872697,0.06,0.146,1.1903410359509e-59,"PM1","Tgt"
1.28783090100849e-63,-0.117824735286143,0.111,0.222,1.33831387232802e-59,"PM1","Rpe"
1.30761498530678e-63,-0.201780171059704,0.228,0.382,1.3588734927308e-59,"PM1","Dbp80"
1.33433846720178e-63,-0.251130737271328,0.114,0.225,1.38664453511609e-59,"PM1","sra"
1.3429697304326e-63,-0.14790066314494,0.186,0.328,1.39561414386556e-59,"PM1","Prx3"
1.49133535359829e-63,-0.130320723476159,0.234,0.395,1.54979569945934e-59,"PM1","klar"
1.50266961071802e-63,-0.1085259062532,0.207,0.36,1.56157425945817e-59,"PM1","Uba2"
1.70272773077189e-63,-0.495506749222514,0.055,0.137,1.76947465781815e-59,"PM1","CG12795"
1.72210225909349e-63,-0.50798449893414,0.17,0.291,1.78960866764996e-59,"PM1","CG17760"
1.84914353584015e-63,-0.1585654611456,0.146,0.273,1.92162996244509e-59,"PM1","mRpL27"
1.85637428242914e-63,-0.713133024651762,0.057,0.139,1.92914415430037e-59,"PM1","wun"
2.03780036067744e-63,-0.216069711201122,0.452,0.664,2.117682134816e-59,"PM1","Chchd2"
2.5825130316323e-63,-0.306153393669202,0.08,0.175,2.68374754247228e-59,"PM1","Det"
2.64759400945793e-63,-0.149759947792954,0.099,0.205,2.75137969462868e-59,"PM1","mRpS9"
2.66909421305136e-63,-0.194775497931755,0.114,0.226,2.77372270620297e-59,"PM1","mRpS16"
2.82801572752641e-63,-0.144970609429022,0.198,0.346,2.93887394404545e-59,"PM1","CG41128"
3.43636463720442e-63,-0.101502681397184,0.2,0.349,3.57107013098283e-59,"PM1","p120ctn"
3.47228349550823e-63,-0.123657876493681,0.174,0.312,3.60839700853215e-59,"PM1","CG42668"
3.52771296176286e-63,-0.346072473778501,0.085,0.183,3.66599930986396e-59,"PM1","Shc"
3.53306344028478e-63,-0.262857526016884,0.084,0.182,3.67155952714394e-59,"PM1","Cbp20"
3.83092712630788e-63,-0.308224620995552,0.221,0.361,3.98109946965915e-59,"PM1","puc"
4.04852967394459e-63,-0.810482884502979,0.095,0.192,4.20723203716322e-59,"PM1","CG6006"
